country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","20-07-2026 15:00:00",28.6573814,77.1585447,NH3,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-07-2026 15:00:00",28.684678,77.076574,PM2.5,30,127,73
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","20-07-2026 15:00:00",28.570173,76.933762,NH3,5,16,9
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","20-07-2026 15:00:00",28.5918245,77.2273074,PM2.5,51,152,90
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","20-07-2026 15:00:00",28.594004,76.909423,PM10,86,157,112
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","20-07-2026 15:00:00",28.530785,77.271255,PM2.5,38,127,70
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-07-2026 15:00:00",28.540721,77.168544,PM10,73,154,109
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-07-2026 15:00:00",28.540721,77.168544,OZONE,14,25,19
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-07-2026 15:00:00",28.656756,77.227234,CO,69,76,73
India,Gujarat,Surat,"Science Center, Surat - SMC","20-07-2026 15:00:00",21.170046,72.795405,PM10,NA,NA,NA
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","20-07-2026 15:00:00",21.217779,72.834787,PM2.5,15,74,34
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","20-07-2026 15:00:00",22.320153,73.216285,NO2,11,13,12
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-07-2026 15:00:00",20.362421,72.918013,CO,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-07-2026 15:00:00",22.969611,72.6435,OZONE,9,25,16
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","20-07-2026 15:00:00",30.1480566,77.2893471,OZONE,25,64,47
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","20-07-2026 15:00:00",34.031606,75.009712,NH3,NA,NA,NA
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","20-07-2026 15:00:00",34.031606,75.009712,CO,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","20-07-2026 15:00:00",34.066206,74.81982,NO2,19,20,19
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","20-07-2026 15:00:00",34.066206,74.81982,NH3,9,9,9
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","20-07-2026 15:00:00",34.06313,74.96017,PM2.5,23,91,46
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","20-07-2026 15:00:00",34.06313,74.96017,OZONE,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-07-2026 15:00:00",23.80569,86.44268,NH3,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-07-2026 15:00:00",23.80569,86.44268,CO,1,6,3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","20-07-2026 15:00:00",23.707909,86.41467,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","20-07-2026 15:00:00",23.707909,86.41467,CO,38,40,39
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","20-07-2026 15:00:00",16.172806,75.659694,PM10,51,52,51
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-07-2026 15:00:00",13.94,75.555917,SO2,3,4,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-07-2026 15:00:00",13.94,75.555917,OZONE,46,59,50
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","20-07-2026 15:00:00",13.377516,77.099072,PM2.5,27,33,29
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","20-07-2026 15:00:00",16.7602,77.1428,OZONE,22,29,25
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","20-07-2026 15:00:00",11.875,75.3732,PM10,44,47,45
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","20-07-2026 15:00:00",11.875,75.3732,NH3,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","20-07-2026 15:00:00",11.875,75.3732,SO2,0,0,0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","20-07-2026 15:00:00",8.8787,76.6073,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","20-07-2026 15:00:00",8.5637,76.8865,PM10,26,106,51
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","20-07-2026 15:00:00",8.5149093,76.9435879,SO2,8,19,14
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","20-07-2026 15:00:00",8.5149093,76.9435879,OZONE,10,13,12
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","20-07-2026 15:00:00",28.360699,76.93609,SO2,6,38,14
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","20-07-2026 15:00:00",28.360699,76.93609,OZONE,22,50,36
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","20-07-2026 15:00:00",28.060249,76.113115,NH3,5,6,5
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","20-07-2026 15:00:00",28.3153,76.9143,NH3,3,10,5
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","20-07-2026 15:00:00",30.7057778,76.8531805555555,CO,18,21,19
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-07-2026 15:00:00",28.52123,76.37138,NO2,9,12,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-07-2026 15:00:00",28.52123,76.37138,SO2,9,12,11
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","20-07-2026 15:00:00",29.5364,75.0158,PM10,110,152,129
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","20-07-2026 15:00:00",29.0272,77.0621,PM2.5,19,381,230
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","20-07-2026 15:00:00",29.0272,77.0621,NO2,6,9,8
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-07-2026 15:00:00",12.9756843,77.5660749,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-07-2026 15:00:00",12.9756843,77.5660749,PM10,103,104,104
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-07-2026 15:00:00",12.9756843,77.5660749,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","20-07-2026 15:00:00",12.7816279,77.6299145,PM2.5,34,43,37
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","20-07-2026 15:00:00",12.7816279,77.6299145,OZONE,22,22,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-07-2026 15:00:00",12.9135218,77.5950804,PM2.5,27,31,30
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-07-2026 15:00:00",12.9135218,77.5950804,PM10,39,79,53
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-07-2026 15:00:00",12.9135218,77.5950804,CO,46,57,54
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-07-2026 15:00:00",12.9135218,77.5950804,OZONE,21,21,21
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","20-07-2026 15:00:00",12.990328,77.5431385,PM10,46,58,49
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-07-2026 15:00:00",12.938539,77.5901,NH3,1,1,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-07-2026 15:00:00",12.938539,77.5901,CO,6,11,9
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-07-2026 15:00:00",13.029152,77.585901,OZONE,1,3,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","20-07-2026 15:00:00",12.951913,77.539784,NH3,2,3,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","20-07-2026 15:00:00",12.917348,77.622813,PM2.5,18,57,28
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","20-07-2026 15:00:00",12.917348,77.622813,NO2,6,16,9
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","20-07-2026 15:00:00",12.920984,77.584908,PM10,18,71,37
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","20-07-2026 15:00:00",12.920984,77.584908,OZONE,35,48,45
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-07-2026 15:00:00",11.55358,76.55521,PM10,30,49,36
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-07-2026 15:00:00",11.55358,76.55521,CO,15,25,18
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-07-2026 15:00:00",11.55358,76.55521,OZONE,15,38,23
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","20-07-2026 15:00:00",13.328028,75.797056,SO2,3,4,4
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","20-07-2026 15:00:00",10.5324,76.2159,CO,11,16,13
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","20-07-2026 15:00:00",23.264759,77.381568,PM2.5,22,40,30
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","20-07-2026 15:00:00",23.264759,77.381568,CO,11,36,27
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","20-07-2026 15:00:00",23.81748678,79.446246,PM2.5,5,38,23
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","20-07-2026 15:00:00",22.9682591,76.064118,CO,9,20,13
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-07-2026 15:00:00",26.203442,78.193251,NH3,2,3,3
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-07-2026 15:00:00",26.203442,78.193251,SO2,17,39,26
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","20-07-2026 15:00:00",26.200388,78.147714,NH3,0,7,3
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","20-07-2026 15:00:00",28.4417,77.3217,CO,24,25,24
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","20-07-2026 15:00:00",28.4417,77.3217,OZONE,23,206,52
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-07-2026 15:00:00",29.503664,75.467934,PM2.5,NA,NA,NA
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-07-2026 15:00:00",29.503664,75.467934,NO2,NA,NA,NA
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-07-2026 15:00:00",29.503664,75.467934,OZONE,28,59,43
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","20-07-2026 15:00:00",28.4227,77.0667,NH3,9,24,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","20-07-2026 15:00:00",28.4275,77.1465,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","20-07-2026 15:00:00",28.4275,77.1465,NO2,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","20-07-2026 15:00:00",28.422681,77.148944,PM10,28,137,97
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-07-2026 15:00:00",17.336318,76.847397,NO2,10,17,15
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","20-07-2026 15:00:00",15.34763,76.181767,SO2,14,15,14
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-07-2026 15:00:00",12.88925,74.853,SO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","20-07-2026 15:00:00",12.21041,76.37376,PM10,20,65,37
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","20-07-2026 15:00:00",12.21041,76.37376,NO2,15,29,19
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","20-07-2026 15:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","20-07-2026 15:00:00",28.4501238,77.0263051,OZONE,5,33,22
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","20-07-2026 15:00:00",29.14056,75.744941,NH3,10,13,12
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","20-07-2026 15:00:00",29.14056,75.744941,OZONE,12,36,20
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","20-07-2026 15:00:00",29.966942,76.875879,OZONE,17,26,20
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","20-07-2026 15:00:00",27.9002,76.9938,PM10,75,83,79
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","20-07-2026 15:00:00",27.9002,76.9938,NO2,14,18,16
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-07-2026 15:00:00",19.863756,75.321188,PM10,20,42,30
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-07-2026 15:00:00",19.863756,75.321188,NH3,0,2,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-07-2026 15:00:00",19.863756,75.321188,OZONE,8,17,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","20-07-2026 15:00:00",19.87562,75.38731,NO2,4,11,8
India,Maharashtra,Beed,"Bir, Beed - MPCB","20-07-2026 15:00:00",18.988474,75.753873,CO,14,27,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-07-2026 15:00:00",19.0243902,73.0406721,PM2.5,8,26,19
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-07-2026 15:00:00",19.0243902,73.0406721,NO2,13,35,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-07-2026 15:00:00",19.0243902,73.0406721,NH3,1,5,2
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-07-2026 15:00:00",19.0243902,73.0406721,SO2,7,11,9
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-07-2026 15:00:00",19.0243902,73.0406721,CO,31,44,36
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-07-2026 15:00:00",19.309073,73.057223,SO2,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","20-07-2026 15:00:00",19.9629,79.298714,PM10,13,119,53
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-07-2026 15:00:00",19.9775302,79.2337086,PM2.5,18,25,20
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-07-2026 15:00:00",19.9775302,79.2337086,NO2,6,16,11
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-07-2026 15:00:00",19.9775302,79.2337086,NH3,1,3,2
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-07-2026 15:00:00",19.2268427,73.0788456,PM2.5,2,15,8
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-07-2026 15:00:00",19.2268427,73.0788456,PM10,4,33,13
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-07-2026 15:00:00",19.2268427,73.0788456,NO2,5,28,14
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","20-07-2026 15:00:00",18.1023399,73.4783687,OZONE,7,42,16
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","20-07-2026 15:00:00",20.555712,74.529236,PM2.5,16,43,29
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","20-07-2026 15:00:00",19.296481,72.840923,PM2.5,10,28,17
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","20-07-2026 15:00:00",19.0632143,72.8456324,PM2.5,16,39,23
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","20-07-2026 15:00:00",19.0632143,72.8456324,CO,14,17,16
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","20-07-2026 15:00:00",19.083694,72.920967,NH3,4,6,5
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-07-2026 15:00:00",18.9767,72.838,SO2,3,12,7
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-07-2026 15:00:00",19.065931,72.862131,PM2.5,10,45,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-07-2026 15:00:00",19.065931,72.862131,OZONE,17,21,19
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-07-2026 15:00:00",19.0364585,72.8954371,PM10,14,34,24
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-07-2026 15:00:00",19.0364585,72.8954371,NO2,5,21,13
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-07-2026 15:00:00",19.0364585,72.8954371,NH3,6,11,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-07-2026 15:00:00",19.0364585,72.8954371,CO,4,8,6
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-07-2026 15:00:00",19.0364585,72.8954371,OZONE,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","20-07-2026 15:00:00",23.168606,79.932247,NO2,16,34,23
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-07-2026 15:00:00",24.2613009,80.7231783,PM2.5,0,145,57
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-07-2026 15:00:00",24.2613009,80.7231783,CO,38,41,39
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-07-2026 15:00:00",23.10844,77.511428,CO,12,30,21
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-07-2026 15:00:00",23.10844,77.511428,OZONE,12,39,26
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-07-2026 15:00:00",22.624758,75.675238,PM10,36,66,51
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-07-2026 15:00:00",22.624758,75.675238,NO2,3,17,8
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","20-07-2026 15:00:00",23.331731,75.045981,PM2.5,9,63,36
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-07-2026 15:00:00",23.838586,78.759431,SO2,5,7,6
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-07-2026 15:00:00",23.838586,78.759431,OZONE,19,28,23
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","20-07-2026 15:00:00",24.58434363,80.8549414,NH3,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","20-07-2026 15:00:00",24.58434363,80.8549414,SO2,18,19,18
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-07-2026 15:00:00",19.060498,72.923356,PM2.5,6,32,14
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-07-2026 15:00:00",19.060498,72.923356,NH3,1,7,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-07-2026 15:00:00",21.143383,79.048912,PM10,28,50,39
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-07-2026 15:00:00",21.143383,79.048912,SO2,0,3,1
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-07-2026 15:00:00",21.152875,79.0517531,NO2,16,16,16
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-07-2026 15:00:00",21.121801,79.04952,NH3,1,7,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-07-2026 15:00:00",21.121801,79.04952,OZONE,6,13,10
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-07-2026 15:00:00",21.14472,79.107595,NH3,3,9,5
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","20-07-2026 15:00:00",19.173852,77.296291,SO2,9,11,10
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-07-2026 15:00:00",19.95022,73.73148,PM10,18,47,31
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","20-07-2026 15:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","20-07-2026 15:00:00",20.021503,73.813844,PM10,13,35,27
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","20-07-2026 15:00:00",22.7289,75.8076,NO2,30,122,51
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-07-2026 15:00:00",22.431,75.5213,PM2.5,19,57,30
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-07-2026 15:00:00",22.431,75.5213,NO2,54,80,62
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-07-2026 15:00:00",22.431,75.5213,CO,12,28,20
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","20-07-2026 15:00:00",22.678,75.8559,PM10,7,29,20
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","20-07-2026 15:00:00",22.678,75.8559,NO2,41,52,48
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","20-07-2026 15:00:00",22.678,75.8559,OZONE,5,5,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-07-2026 15:00:00",22.7524,75.8872,PM2.5,6,41,24
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-07-2026 15:00:00",22.7524,75.8872,CO,37,39,38
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","20-07-2026 15:00:00",22.7084,75.8815,NH3,0,0,0
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-07-2026 15:00:00",23.218135,79.95777,NH3,3,3,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","20-07-2026 15:00:00",23.163174,79.973061,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","20-07-2026 15:00:00",23.163174,79.973061,SO2,2,7,4
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","20-07-2026 15:00:00",23.1633321,75.800225,PM10,15,49,33
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-07-2026 15:00:00",19.10122,74.73339,PM2.5,8,35,17
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-07-2026 15:00:00",19.10122,74.73339,SO2,6,13,10
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-07-2026 15:00:00",20.719516,77.000253,NH3,7,9,8
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-07-2026 15:00:00",20.719516,77.000253,SO2,3,8,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-07-2026 15:00:00",20.719516,77.000253,CO,18,21,20
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-07-2026 15:00:00",20.719516,77.000253,OZONE,5,21,13
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","20-07-2026 15:00:00",20.939198,77.765701,NO2,1,25,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","20-07-2026 15:00:00",20.939198,77.765701,SO2,1,5,3
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-07-2026 15:00:00",20.9402359,77.7895248,SO2,4,6,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-07-2026 15:00:00",20.9402359,77.7895248,OZONE,5,20,13
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-07-2026 15:00:00",19.8389439,75.244448,CO,14,59,34
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-07-2026 15:00:00",19.1878657,72.8304069,NO2,12,14,13
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-07-2026 15:00:00",19.1878657,72.8304069,CO,40,41,41
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-07-2026 15:00:00",18.96702,72.84214,OZONE,12,18,15
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","20-07-2026 15:00:00",19.1653323,72.922099,SO2,7,14,11
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","20-07-2026 15:00:00",19.23241,72.86895,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","20-07-2026 15:00:00",19.23241,72.86895,CO,44,55,52
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-07-2026 15:00:00",19.047,72.8746,NO2,37,42,39
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-07-2026 15:00:00",19.047,72.8746,NH3,6,6,6
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-07-2026 15:00:00",19.047,72.8746,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-07-2026 15:00:00",19.0863,72.8888,SO2,29,29,29
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","20-07-2026 15:00:00",19.000083,72.813993,PM10,39,62,48
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-07-2026 15:00:00",19.2268427,73.0788456,CO,10,19,15
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","20-07-2026 15:00:00",19.854616,75.905894,SO2,13,15,14
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","20-07-2026 15:00:00",19.25292,73.142019,NO2,36,37,37
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","20-07-2026 15:00:00",19.25292,73.142019,OZONE,8,8,8
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","20-07-2026 15:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","20-07-2026 15:00:00",16.6870449,74.2505872,SO2,0,1,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-07-2026 15:00:00",18.39963,76.57452,NO2,4,23,11
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-07-2026 15:00:00",18.39963,76.57452,NH3,1,7,3
